node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPL34	RPS18	9606.ENSP00000378163	9606.ENSP00000393241	0.148	0	0	0	0.991	0.993	0	0.251	0.999
RPL34	RPS24	9606.ENSP00000378163	9606.ENSP00000414321	0	0	0	0	0.992	0.991	0	0.647	0.999
RPL34	RPL9	9606.ENSP00000378163	9606.ENSP00000494697	0.120	0	0	0	0.987	0.992	0	0.649	0.999
RPL34	RPL6	9606.ENSP00000378163	9606.ENSP00000403172	0.111	0	0	0	0.991	0.993	0	0.746	0.999
RPL34	RPL36	9606.ENSP00000378163	9606.ENSP00000464342	0	0	0	0	0.983	0.993	0	0.669	0.999
RPL34	RPS25	9606.ENSP00000378163	9606.ENSP00000435096	0	0	0	0	0.991	0.993	0	0.539	0.999
RPL34	RPS20	9606.ENSP00000378163	9606.ENSP00000429374	0	0	0	0	0.989	0.993	0	0.417	0.999
RPL34	RPS8	9606.ENSP00000378163	9606.ENSP00000379888	0	0	0	0	0.992	0.993	0	0.383	0.999
RPL34	RPS15	9606.ENSP00000378163	9606.ENSP00000466010	0.231	0	0	0	0.980	0.993	0	0.341	0.999
RPL34	RPL37A	9606.ENSP00000378163	9606.ENSP00000418082	0	0	0	0	0.993	0.993	0	0.516	0.999
RPL34	RPS7	9606.ENSP00000378163	9606.ENSP00000495273	0	0	0	0	0.980	0.991	0	0.112	0.999
RPL34	RPS5	9606.ENSP00000378163	9606.ENSP00000472985	0	0	0	0	0.979	0.991	0	0.541	0.999
RPL34	RPS28	9606.ENSP00000378163	9606.ENSP00000472469	0	0	0	0	0.991	0.991	0	0.560	0.999
RPL35	RPS12	9606.ENSP00000259469	9606.ENSP00000230050	0.095	0	0	0	0.979	0.995	0	0.194	0.999
RPL35	YBX1	9606.ENSP00000259469	9606.ENSP00000361626	0	0	0	0	0.342	0.289	0	0.104	0.544
RPL35	UBC	9606.ENSP00000259469	9606.ENSP00000441543	0	0	0	0	0.290	0.496	0	0	0.627
RPL35	RPL41	9606.ENSP00000259469	9606.ENSP00000449026	0	0	0	0	0.515	0.429	0	0.216	0.764
RPL35	TPT1	9606.ENSP00000259469	9606.ENSP00000477781	0	0	0	0	0.867	0.127	0	0	0.879
RPL35	RPL39	9606.ENSP00000259469	9606.ENSP00000355315	0	0	0	0	0.929	0.967	0	0.597	0.998
RPL35	RPS15A	9606.ENSP00000259469	9606.ENSP00000318646	0.091	0	0	0	0.907	0.963	0	0.564	0.998
RPL35	RPLP1	9606.ENSP00000259469	9606.ENSP00000346037	0	0	0	0	0.982	0.982	0	0.429	0.999
RPL35	RPS7	9606.ENSP00000259469	9606.ENSP00000495273	0	0	0	0	0.986	0.993	0	0.523	0.999
RPL35	RPS4X	9606.ENSP00000259469	9606.ENSP00000362744	0.115	0	0	0	0.955	0.963	0	0.608	0.999
RPL35	RPS28	9606.ENSP00000259469	9606.ENSP00000472469	0	0	0	0	0.991	0.994	0	0.617	0.999
RPL35	RPS5	9606.ENSP00000259469	9606.ENSP00000472985	0.115	0	0	0	0.981	0.992	0	0.585	0.999
RPL35	RPL37A	9606.ENSP00000259469	9606.ENSP00000418082	0	0	0	0	0.952	0.993	0	0.516	0.999
RPL35	RPS8	9606.ENSP00000259469	9606.ENSP00000379888	0	0	0	0	0.982	0.995	0	0.548	0.999
RPL35	RPS2	9606.ENSP00000259469	9606.ENSP00000341885	0.120	0	0	0	0.964	0.993	0	0.587	0.999
RPL35	RPS15	9606.ENSP00000259469	9606.ENSP00000466010	0.231	0	0	0	0.991	0.991	0	0.564	0.999
RPL35	RPS6	9606.ENSP00000259469	9606.ENSP00000369757	0	0	0	0	0.991	0.994	0	0.618	0.999
RPL35	RPS25	9606.ENSP00000259469	9606.ENSP00000435096	0	0	0	0	0.972	0.994	0	0.556	0.999
RPL35	RPL8	9606.ENSP00000259469	9606.ENSP00000262584	0.115	0	0	0	0.955	0.993	0	0.727	0.999
RPL35	RPS20	9606.ENSP00000259469	9606.ENSP00000429374	0.120	0	0	0	0.983	0.995	0	0.625	0.999
RPL35	RPL7A	9606.ENSP00000259469	9606.ENSP00000361076	0.095	0	0	0	0.959	0.996	0	0.473	0.999
RPL35	RPL6	9606.ENSP00000259469	9606.ENSP00000403172	0.111	0	0	0	0.968	0.995	0	0.713	0.999
RPL35	RPL36	9606.ENSP00000259469	9606.ENSP00000464342	0	0	0	0	0.980	0.996	0	0.599	0.999
RPL35	RPS24	9606.ENSP00000259469	9606.ENSP00000414321	0	0	0	0	0.991	0.993	0	0.678	0.999
RPL35	RPL7	9606.ENSP00000259469	9606.ENSP00000339795	0.111	0	0	0	0.959	0.996	0	0.512	0.999
RPL35	RPL9	9606.ENSP00000259469	9606.ENSP00000494697	0.120	0	0	0	0.991	0.992	0	0.615	0.999
RPL35	RPS18	9606.ENSP00000259469	9606.ENSP00000393241	0.231	0	0	0	0.991	0.994	0	0.531	0.999
RPL35	RPS16	9606.ENSP00000259469	9606.ENSP00000367806	0.115	0	0	0	0.991	0.995	0	0.714	0.999
RPL35	RPS19	9606.ENSP00000259469	9606.ENSP00000470972	0	0	0	0	0.991	0.995	0	0.590	0.999
RPL35	RPS9	9606.ENSP00000259469	9606.ENSP00000375632	0.120	0	0	0	0.961	0.994	0	0.731	0.999
RPL35	RPS23	9606.ENSP00000259469	9606.ENSP00000296674	0.120	0	0	0	0.989	0.993	0	0.645	0.999
RPL35	RPS14	9606.ENSP00000259469	9606.ENSP00000385958	0.115	0	0	0	0.960	0.981	0	0.616	0.999
RPL35	RPS3A	9606.ENSP00000259469	9606.ENSP00000346050	0	0	0	0	0.991	0.995	0	0.473	0.999
RPL35	RPS13	9606.ENSP00000259469	9606.ENSP00000435777	0	0	0	0	0.991	0.993	0	0.492	0.999
RPL35	RPS27A	9606.ENSP00000259469	9606.ENSP00000272317	0	0	0	0	0.969	0.991	0	0.321	0.999
RPL35	RPS3	9606.ENSP00000259469	9606.ENSP00000278572	0.231	0	0	0	0.991	0.993	0	0.757	0.999
RPL35	RPS27	9606.ENSP00000259469	9606.ENSP00000499044	0	0	0	0	0.960	0.981	0	0.746	0.999
RPL35	RPL35A	9606.ENSP00000259469	9606.ENSP00000495672	0	0	0	0	0.978	0.993	0	0.598	0.999
RPL35	RPL37	9606.ENSP00000259469	9606.ENSP00000274242	0	0	0	0	0.949	0.991	0	0.561	0.999
RPL35	RPS11	9606.ENSP00000259469	9606.ENSP00000270625	0.231	0	0	0	0.991	0.993	0	0.618	0.999
RPL35	RPS29	9606.ENSP00000259469	9606.ENSP00000379339	0.115	0	0	0	0.991	0.991	0	0.595	0.999
RPL35A	RPS12	9606.ENSP00000495672	9606.ENSP00000230050	0	0	0	0	0.991	0.993	0	0.116	0.999
RPL35A	RPL8	9606.ENSP00000495672	9606.ENSP00000262584	0	0	0	0	0.991	0.992	0	0.387	0.999
RPL35A	RPS11	9606.ENSP00000495672	9606.ENSP00000270625	0	0	0	0	0.991	0.993	0	0.873	0.999
RPL35A	RPS27A	9606.ENSP00000495672	9606.ENSP00000272317	0	0	0	0	0.989	0.991	0	0.505	0.999
RPL35A	RPL37	9606.ENSP00000495672	9606.ENSP00000274242	0	0	0	0	0.999	0.993	0	0.424	0.999
RPL35A	RPS3	9606.ENSP00000495672	9606.ENSP00000278572	0	0	0	0	0.981	0.993	0	0.522	0.999
RPL35A	RPS23	9606.ENSP00000495672	9606.ENSP00000296674	0	0	0	0	0.999	0.991	0	0.499	0.999
RPL35A	RPS15A	9606.ENSP00000495672	9606.ENSP00000318646	0	0	0	0	0.999	0.964	0	0.519	0.999
RPL35A	RPL7	9606.ENSP00000495672	9606.ENSP00000339795	0	0	0	0	0.961	0.989	0	0.569	0.999
RPL35A	RPS2	9606.ENSP00000495672	9606.ENSP00000341885	0	0	0	0	0.981	0.992	0	0.518	0.999
RPL35A	RPLP1	9606.ENSP00000495672	9606.ENSP00000346037	0	0	0	0	0.992	0.980	0	0.348	0.999
RPL35A	RPS3A	9606.ENSP00000495672	9606.ENSP00000346050	0	0	0	0	0.991	0.992	0	0.348	0.999
RPL35A	RPL39	9606.ENSP00000495672	9606.ENSP00000355315	0	0	0	0	0.965	0.971	0	0.529	0.999
RPL35A	RPL7A	9606.ENSP00000495672	9606.ENSP00000361076	0	0	0	0	0.990	0.993	0	0.810	0.999
RPL35A	RPS4X	9606.ENSP00000495672	9606.ENSP00000362744	0	0	0	0	0.951	0.963	0	0.354	0.998
RPL35A	RPS16	9606.ENSP00000495672	9606.ENSP00000367806	0	0	0	0	0.991	0.994	0	0.428	0.999
RPL35A	RPS6	9606.ENSP00000495672	9606.ENSP00000369757	0	0	0	0	0.987	0.993	0	0.696	0.999
RPL35A	RPS9	9606.ENSP00000495672	9606.ENSP00000375632	0	0	0	0	0.991	0.993	0	0.270	0.999
RPL35A	RPS29	9606.ENSP00000495672	9606.ENSP00000379339	0	0	0	0	0.999	0.991	0	0.745	0.999
RPL35A	RPS8	9606.ENSP00000495672	9606.ENSP00000379888	0	0	0	0	0.986	0.992	0	0.586	0.999
RPL35A	RPS14	9606.ENSP00000495672	9606.ENSP00000385958	0	0	0	0	0.999	0.979	0	0.826	0.999
RPL35A	RPS18	9606.ENSP00000495672	9606.ENSP00000393241	0	0	0	0	0.991	0.993	0	0.331	0.999
RPL35A	RPL6	9606.ENSP00000495672	9606.ENSP00000403172	0	0	0	0	0.991	0.992	0	0.572	0.999
RPL35A	RPS24	9606.ENSP00000495672	9606.ENSP00000414321	0	0	0	0	0.991	0.991	0	0.977	0.999
RPL35A	RPL37A	9606.ENSP00000495672	9606.ENSP00000418082	0	0	0	0	0.992	0.991	0	0.817	0.999
RPL35A	RPS20	9606.ENSP00000495672	9606.ENSP00000429374	0	0	0	0	0.999	0.993	0	0.666	0.999
RPL35A	RPS25	9606.ENSP00000495672	9606.ENSP00000435096	0	0	0	0	0.991	0.993	0	0.436	0.999
RPL35A	RPS13	9606.ENSP00000495672	9606.ENSP00000435777	0	0	0	0	0.992	0.992	0	0.557	0.999
RPL35A	UBC	9606.ENSP00000495672	9606.ENSP00000441543	0	0	0	0	0.393	0.496	0	0.071	0.691
RPL35A	RPL41	9606.ENSP00000495672	9606.ENSP00000449026	0	0	0	0	0.656	0.429	0	0.261	0.842
RPL35A	RPL36	9606.ENSP00000495672	9606.ENSP00000464342	0	0	0	0	0.991	0.993	0	0.707	0.999
RPL35A	RPS15	9606.ENSP00000495672	9606.ENSP00000466010	0	0	0	0	0.985	0.993	0	0.712	0.999
RPL35A	RPS19	9606.ENSP00000495672	9606.ENSP00000470972	0	0	0	0	0.992	0.993	0	0.950	0.999
RPL35A	RPS28	9606.ENSP00000495672	9606.ENSP00000472469	0	0	0	0	0.993	0.991	0	0.716	0.999
RPL35A	RPS5	9606.ENSP00000495672	9606.ENSP00000472985	0	0	0	0	0.991	0.992	0	0.299	0.999
RPL35A	TPT1	9606.ENSP00000495672	9606.ENSP00000477781	0	0	0	0	0.821	0.129	0	0	0.838
RPL35A	RPL9	9606.ENSP00000495672	9606.ENSP00000494697	0	0	0	0	0.991	0.992	0	0.458	0.999
RPL35A	RPS7	9606.ENSP00000495672	9606.ENSP00000495273	0	0	0	0	0.991	0.991	0	0.646	0.999
RPL35A	RPS27	9606.ENSP00000495672	9606.ENSP00000499044	0	0	0	0	0.963	0.979	0	0.711	0.999
RPL36	RPS12	9606.ENSP00000464342	9606.ENSP00000230050	0	0	0	0	0.980	0.993	0	0.397	0.999
RPL36	RPL8	9606.ENSP00000464342	9606.ENSP00000262584	0	0	0	0	0.981	0.996	0.900	0.748	0.999
RPL36	RPS11	9606.ENSP00000464342	9606.ENSP00000270625	0	0	0	0	0.980	0.993	0	0.756	0.999
RPL36	RPS27A	9606.ENSP00000464342	9606.ENSP00000272317	0	0	0	0	0.986	0.991	0	0.504	0.999
RPL36	RPL37	9606.ENSP00000464342	9606.ENSP00000274242	0	0	0	0	0.976	0.991	0	0.540	0.999
RPL36	RPS3	9606.ENSP00000464342	9606.ENSP00000278572	0	0	0	0	0.965	0.992	0	0.829	0.999
RPL36	RPS23	9606.ENSP00000464342	9606.ENSP00000296674	0	0	0	0	0.980	0.993	0.900	0.585	0.999
RPL36	RPS15A	9606.ENSP00000464342	9606.ENSP00000318646	0	0	0	0	0.928	0.963	0	0.489	0.998
RPL36	RPL7	9606.ENSP00000464342	9606.ENSP00000339795	0	0	0	0	0.958	0.995	0	0.488	0.999
RPL36	RPS2	9606.ENSP00000464342	9606.ENSP00000341885	0	0	0	0	0.941	0.992	0	0.744	0.999
RPL36	RPLP1	9606.ENSP00000464342	9606.ENSP00000346037	0	0	0	0	0.990	0.992	0	0.493	0.999
RPL36	RPS3A	9606.ENSP00000464342	9606.ENSP00000346050	0	0	0	0	0.985	0.993	0	0.643	0.999
RPL36	RPL39	9606.ENSP00000464342	9606.ENSP00000355315	0	0	0	0	0.900	0.967	0.900	0.571	0.999
RPL36	RPL7A	9606.ENSP00000464342	9606.ENSP00000361076	0	0	0	0	0.979	0.997	0.720	0.639	0.999
RPL36	RPS4X	9606.ENSP00000464342	9606.ENSP00000362744	0	0	0	0	0.926	0.972	0	0.586	0.999
RPL36	RPS16	9606.ENSP00000464342	9606.ENSP00000367806	0	0	0	0	0.990	0.995	0	0.724	0.999
RPL36	RPS6	9606.ENSP00000464342	9606.ENSP00000369757	0	0	0	0	0.979	0.995	0	0.603	0.999
RPL36	RPS9	9606.ENSP00000464342	9606.ENSP00000375632	0	0	0	0	0.978	0.993	0	0.598	0.999
RPL36	RPS29	9606.ENSP00000464342	9606.ENSP00000379339	0	0	0	0	0.987	0.991	0.900	0.575	0.999
RPL36	RPS8	9606.ENSP00000464342	9606.ENSP00000379888	0	0	0	0	0.980	0.995	0	0.828	0.999
RPL36	RPS14	9606.ENSP00000464342	9606.ENSP00000385958	0	0	0	0	0.963	0.978	0	0.814	0.999
RPL36	RPS18	9606.ENSP00000464342	9606.ENSP00000393241	0	0	0	0	0.991	0.993	0	0.709	0.999
RPL36	RPL6	9606.ENSP00000464342	9606.ENSP00000403172	0	0	0	0	0.978	0.994	0.900	0.604	0.999
RPL36	RPS24	9606.ENSP00000464342	9606.ENSP00000414321	0	0	0	0	0.991	0.992	0	0.670	0.999
RPL36	RPL37A	9606.ENSP00000464342	9606.ENSP00000418082	0	0	0	0	0.990	0.995	0	0.649	0.999
RPL36	RPS20	9606.ENSP00000464342	9606.ENSP00000429374	0	0	0	0	0.981	0.993	0	0.592	0.999
RPL36	RPS25	9606.ENSP00000464342	9606.ENSP00000435096	0	0	0	0	0.991	0.995	0	0.724	0.999
RPL36	RPS13	9606.ENSP00000464342	9606.ENSP00000435777	0	0	0	0	0.991	0.992	0	0.783	0.999
RPL36	UBC	9606.ENSP00000464342	9606.ENSP00000441543	0	0	0	0	0.326	0.496	0	0.081	0.660
RPL36	RPL41	9606.ENSP00000464342	9606.ENSP00000449026	0	0	0	0	0.348	0.429	0.900	0.316	0.971
RPL36	TPT1	9606.ENSP00000464342	9606.ENSP00000477781	0	0	0	0	0.657	0.106	0	0.241	0.747
RPL36	RPS27	9606.ENSP00000464342	9606.ENSP00000499044	0	0	0	0	0.960	0.967	0	0.608	0.999
RPL36	RPS7	9606.ENSP00000464342	9606.ENSP00000495273	0	0	0	0	0.978	0.992	0	0.412	0.999
RPL36	RPS5	9606.ENSP00000464342	9606.ENSP00000472985	0	0	0	0	0.973	0.992	0	0.572	0.999
RPL36	RPS28	9606.ENSP00000464342	9606.ENSP00000472469	0	0	0	0	0.991	0.992	0.900	0.548	0.999
RPL36	RPS15	9606.ENSP00000464342	9606.ENSP00000466010	0	0	0	0	0.991	0.993	0	0.767	0.999
RPL36	RPL9	9606.ENSP00000464342	9606.ENSP00000494697	0	0	0	0	0.991	0.993	0	0.712	0.999
RPL36	RPS19	9606.ENSP00000464342	9606.ENSP00000470972	0	0	0	0	0.992	0.993	0	0.795	0.999
RPL37	RPS12	9606.ENSP00000274242	9606.ENSP00000230050	0	0	0	0	0.977	0.991	0	0.056	0.999
RPL37	RPL8	9606.ENSP00000274242	9606.ENSP00000262584	0	0	0	0	0.929	0.991	0	0.554	0.999
RPL37	RPS11	9606.ENSP00000274242	9606.ENSP00000270625	0	0	0	0	0.974	0.992	0	0.412	0.999
RPL37	RPS27A	9606.ENSP00000274242	9606.ENSP00000272317	0	0	0	0	0.990	0.991	0	0.368	0.999
RPL37	RPL41	9606.ENSP00000274242	9606.ENSP00000449026	0	0	0	0	0.216	0.319	0	0.474	0.694
RPL37	TPT1	9606.ENSP00000274242	9606.ENSP00000477781	0	0	0	0	0.755	0	0	0.184	0.792
RPL37	RPS4X	9606.ENSP00000274242	9606.ENSP00000362744	0	0	0	0	0.830	0.955	0	0.400	0.995
RPL37	RPL39	9606.ENSP00000274242	9606.ENSP00000355315	0	0	0	0	0.916	0.967	0	0.566	0.998
RPL37	RPS15A	9606.ENSP00000274242	9606.ENSP00000318646	0	0	0	0	0.947	0.963	0	0.355	0.998
RPL37	RPS29	9606.ENSP00000274242	9606.ENSP00000379339	0	0	0	0	0.999	0.991	0	0.599	0.999
RPL37	RPS27	9606.ENSP00000274242	9606.ENSP00000499044	0	0	0	0	0.929	0.967	0	0.626	0.999
RPL37	RPS3A	9606.ENSP00000274242	9606.ENSP00000346050	0	0	0	0	0.938	0.991	0	0.290	0.999
RPL37	RPS13	9606.ENSP00000274242	9606.ENSP00000435777	0	0	0	0	0.977	0.992	0	0.434	0.999
RPL37	RPS3	9606.ENSP00000274242	9606.ENSP00000278572	0	0	0	0	0.923	0.992	0	0.583	0.999
RPL37	RPS9	9606.ENSP00000274242	9606.ENSP00000375632	0	0	0	0	0.966	0.992	0	0.497	0.999
RPL37	RPS23	9606.ENSP00000274242	9606.ENSP00000296674	0	0	0	0	0.999	0.991	0	0.465	0.999
RPL37	RPS14	9606.ENSP00000274242	9606.ENSP00000385958	0.052	0	0	0	0.961	0.969	0	0.672	0.999
RPL37	RPS18	9606.ENSP00000274242	9606.ENSP00000393241	0.042	0	0	0	0.976	0.991	0	0.600	0.999
RPL37	RPS16	9606.ENSP00000274242	9606.ENSP00000367806	0.042	0	0	0	0.958	0.991	0	0.458	0.999
RPL37	RPS19	9606.ENSP00000274242	9606.ENSP00000470972	0	0	0	0	0.979	0.991	0	0.562	0.999
RPL37	RPL7A	9606.ENSP00000274242	9606.ENSP00000361076	0	0	0	0	0.873	0.991	0	0.411	0.999
RPL37	RPL6	9606.ENSP00000274242	9606.ENSP00000403172	0.047	0	0	0	0.976	0.991	0	0.594	0.999
RPL37	RPS24	9606.ENSP00000274242	9606.ENSP00000414321	0	0	0	0	0.990	0.991	0	0.506	0.999
RPL37	RPL7	9606.ENSP00000274242	9606.ENSP00000339795	0	0	0	0	0.895	0.989	0	0.484	0.999
RPL37	RPL9	9606.ENSP00000274242	9606.ENSP00000494697	0	0	0	0	0.945	0.991	0	0.519	0.999
RPL37	RPL37A	9606.ENSP00000274242	9606.ENSP00000418082	0	0	0	0	0.999	0.991	0	0.641	0.999
RPL37	RPS8	9606.ENSP00000274242	9606.ENSP00000379888	0	0	0	0	0.982	0.991	0	0.438	0.999
RPL37	RPS15	9606.ENSP00000274242	9606.ENSP00000466010	0	0	0	0	0.975	0.993	0	0.718	0.999
RPL37	RPS2	9606.ENSP00000274242	9606.ENSP00000341885	0	0	0	0	0.931	0.991	0	0.556	0.999
RPL37	RPS6	9606.ENSP00000274242	9606.ENSP00000369757	0	0	0	0	0.964	0.991	0	0.500	0.999
RPL37	RPS25	9606.ENSP00000274242	9606.ENSP00000435096	0	0	0	0	0.973	0.991	0	0.571	0.999
RPL37	RPS20	9606.ENSP00000274242	9606.ENSP00000429374	0	0	0	0	0.992	0.991	0	0.657	0.999
RPL37	RPLP1	9606.ENSP00000274242	9606.ENSP00000346037	0	0	0	0	0.983	0.952	0	0.414	0.999
RPL37	RPS7	9606.ENSP00000274242	9606.ENSP00000495273	0	0	0	0	0.946	0.991	0	0.323	0.999
RPL37	RPS28	9606.ENSP00000274242	9606.ENSP00000472469	0	0	0	0	0.991	0.991	0	0.627	0.999
RPL37	RPS5	9606.ENSP00000274242	9606.ENSP00000472985	0	0	0	0	0.906	0.991	0	0.494	0.999
RPL37A	RPS12	9606.ENSP00000418082	9606.ENSP00000230050	0	0	0	0	0.974	0.995	0	0.217	0.999
RPL37A	RPL8	9606.ENSP00000418082	9606.ENSP00000262584	0	0	0	0	0.949	0.995	0	0.489	0.999
RPL37A	RPS11	9606.ENSP00000418082	9606.ENSP00000270625	0	0	0	0	0.981	0.994	0	0.705	0.999
RPL37A	RPS27A	9606.ENSP00000418082	9606.ENSP00000272317	0	0	0	0	0.980	0.992	0	0.499	0.999
RPL37A	RPS3	9606.ENSP00000418082	9606.ENSP00000278572	0	0	0	0	0.963	0.993	0	0.643	0.999
RPL37A	RPS23	9606.ENSP00000418082	9606.ENSP00000296674	0	0	0	0	0.991	0.994	0	0.296	0.999
RPL37A	RPS15A	9606.ENSP00000418082	9606.ENSP00000318646	0	0	0	0	0.861	0.974	0	0.245	0.997
RPL37A	RPL7	9606.ENSP00000418082	9606.ENSP00000339795	0	0	0	0	0.912	0.993	0	0.314	0.999
RPL37A	RPS2	9606.ENSP00000418082	9606.ENSP00000341885	0	0	0	0	0.938	0.993	0	0.696	0.999
RPL37A	RPLP1	9606.ENSP00000418082	9606.ENSP00000346037	0	0	0	0	0.999	0.988	0	0.431	0.999
RPL37A	RPS3A	9606.ENSP00000418082	9606.ENSP00000346050	0	0	0	0	0.980	0.995	0	0.577	0.999
RPL37A	RPL39	9606.ENSP00000418082	9606.ENSP00000355315	0	0	0	0	0.897	0.972	0	0.490	0.998
RPL37A	RPL7A	9606.ENSP00000418082	9606.ENSP00000361076	0	0	0	0	0.931	0.996	0	0.708	0.999
RPL37A	RPS4X	9606.ENSP00000418082	9606.ENSP00000362744	0	0	0	0	0.889	0.973	0	0.802	0.999
RPL37A	RPS16	9606.ENSP00000418082	9606.ENSP00000367806	0.086	0	0	0	0.982	0.995	0	0.583	0.999
RPL37A	RPS6	9606.ENSP00000418082	9606.ENSP00000369757	0	0	0	0	0.963	0.995	0	0.425	0.999
RPL37A	RPS9	9606.ENSP00000418082	9606.ENSP00000375632	0	0	0	0	0.969	0.993	0	0.233	0.999
RPL37A	RPS29	9606.ENSP00000418082	9606.ENSP00000379339	0	0	0	0	0.990	0.991	0	0.410	0.999
RPL37A	RPS8	9606.ENSP00000418082	9606.ENSP00000379888	0	0	0	0	0.999	0.995	0	0.286	0.999
RPL37A	RPS14	9606.ENSP00000418082	9606.ENSP00000385958	0	0	0	0	0.964	0.987	0	0.312	0.999
RPL37A	RPS18	9606.ENSP00000418082	9606.ENSP00000393241	0	0	0	0	0.981	0.993	0	0.686	0.999
RPL37A	RPL6	9606.ENSP00000418082	9606.ENSP00000403172	0	0	0	0	0.980	0.995	0	0.384	0.999
RPL37A	RPS24	9606.ENSP00000418082	9606.ENSP00000414321	0	0	0	0	0.986	0.993	0	0.560	0.999
RPL37A	UBC	9606.ENSP00000418082	9606.ENSP00000441543	0	0	0	0	0.363	0.496	0	0.073	0.677
RPL37A	TPT1	9606.ENSP00000418082	9606.ENSP00000477781	0	0	0	0	0.664	0.091	0	0	0.681
RPL37A	RPL41	9606.ENSP00000418082	9606.ENSP00000449026	0	0	0	0	0.381	0.429	0	0.356	0.752
RPL37A	RPL9	9606.ENSP00000418082	9606.ENSP00000494697	0	0	0	0	0.979	0.993	0	0.539	0.999
RPL37A	RPS19	9606.ENSP00000418082	9606.ENSP00000470972	0	0	0	0	0.994	0.993	0	0.516	0.999
RPL37A	RPS7	9606.ENSP00000418082	9606.ENSP00000495273	0	0	0	0	0.948	0.993	0	0.086	0.999
RPL37A	RPS5	9606.ENSP00000418082	9606.ENSP00000472985	0	0	0	0	0.932	0.993	0	0.437	0.999
RPL37A	RPS28	9606.ENSP00000418082	9606.ENSP00000472469	0	0	0	0	0.984	0.992	0	0.557	0.999
RPL37A	RPS25	9606.ENSP00000418082	9606.ENSP00000435096	0	0	0	0	0.978	0.995	0	0.640	0.999
RPL37A	RPS20	9606.ENSP00000418082	9606.ENSP00000429374	0	0	0	0	0.991	0.994	0	0.541	0.999
RPL37A	RPS15	9606.ENSP00000418082	9606.ENSP00000466010	0	0	0	0	0.975	0.992	0	0.449	0.999
RPL37A	RPS27	9606.ENSP00000418082	9606.ENSP00000499044	0	0	0	0	0.956	0.967	0	0.362	0.999
RPL37A	RPS13	9606.ENSP00000418082	9606.ENSP00000435777	0	0	0	0	0.980	0.993	0	0.491	0.999
RPL39	RPS12	9606.ENSP00000355315	9606.ENSP00000230050	0.057	0	0	0	0.999	0.967	0	0.118	0.999
RPL39	RPL8	9606.ENSP00000355315	9606.ENSP00000262584	0	0	0	0	0.801	0.967	0.900	0.499	0.999
RPL39	RPS11	9606.ENSP00000355315	9606.ENSP00000270625	0	0	0	0	0.958	0.967	0	0.446	0.999
RPL39	RPS27A	9606.ENSP00000355315	9606.ENSP00000272317	0	0	0	0	0.957	0.967	0	0.319	0.998
RPL39	RPS3	9606.ENSP00000355315	9606.ENSP00000278572	0	0	0	0	0.889	0.967	0	0.522	0.998
RPL39	RPS23	9606.ENSP00000355315	9606.ENSP00000296674	0	0	0	0	0.963	0.967	0.900	0.706	0.999
RPL39	RPS15A	9606.ENSP00000355315	9606.ENSP00000318646	0	0	0	0	0.999	0.912	0	0.416	0.999
RPL39	RPL7	9606.ENSP00000355315	9606.ENSP00000339795	0	0	0	0	0.827	0.965	0	0.513	0.996
RPL39	RPS2	9606.ENSP00000355315	9606.ENSP00000341885	0	0	0	0	0.774	0.967	0	0.666	0.997
RPL39	RPLP1	9606.ENSP00000355315	9606.ENSP00000346037	0	0	0	0	0.897	0.955	0	0.491	0.997
RPL39	RPS3A	9606.ENSP00000355315	9606.ENSP00000346050	0	0	0	0	0.961	0.973	0	0.452	0.999
RPL39	UBC	9606.ENSP00000355315	9606.ENSP00000441543	0	0	0	0	0.148	0.418	0	0.088	0.508
RPL39	TPT1	9606.ENSP00000355315	9606.ENSP00000477781	0	0	0	0	0.594	0.125	0	0.076	0.643
RPL39	RPL41	9606.ENSP00000355315	9606.ENSP00000449026	0	0	0	0	0.787	0.429	0.900	0.570	0.994
RPL39	RPS7	9606.ENSP00000355315	9606.ENSP00000495273	0	0	0	0	0.831	0.967	0	0.163	0.994
RPL39	RPS14	9606.ENSP00000355315	9606.ENSP00000385958	0.060	0	0	0	0.877	0.947	0	0.462	0.996
RPL39	RPS4X	9606.ENSP00000355315	9606.ENSP00000362744	0	0	0	0	0.908	0.925	0	0.544	0.996
RPL39	RPS27	9606.ENSP00000355315	9606.ENSP00000499044	0	0	0	0	0.921	0.947	0	0.521	0.997
RPL39	RPL7A	9606.ENSP00000355315	9606.ENSP00000361076	0.057	0	0	0	0.749	0.967	0.720	0.314	0.998
RPL39	RPS19	9606.ENSP00000355315	9606.ENSP00000470972	0	0	0	0	0.896	0.967	0	0.506	0.998
RPL39	RPS5	9606.ENSP00000355315	9606.ENSP00000472985	0	0	0	0	0.954	0.967	0	0.355	0.998
RPL39	RPS15	9606.ENSP00000355315	9606.ENSP00000466010	0	0	0	0	0.936	0.971	0	0.456	0.998
RPL39	RPS8	9606.ENSP00000355315	9606.ENSP00000379888	0	0	0	0	0.932	0.967	0	0.410	0.998
RPL39	RPS6	9606.ENSP00000355315	9606.ENSP00000369757	0	0	0	0	0.912	0.969	0	0.351	0.998
RPL39	RPS29	9606.ENSP00000355315	9606.ENSP00000379339	0	0	0	0	0.961	0.967	0.900	0.604	0.999
